TransactionDate,Description,Category,Type,Amount
11/13/2024,OPENAI *CHATGPT SUBSCR SAN FRANCISCOCA,,Sale,-20.0
10/26/2024,SPIRIT AI 48704135237240 MIRAMAR FL,,Sale,-28.99
10/25/2024,FRONTIER I9IPXY DENVER CO,,Sale,-107.98
10/24/2024,AMZN Mktp US Amzn.com/billWA,,Sale,12.01
